,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
741,989.0,1.0,0.7,0.0,13.0,1.0,51.0,0.4,132.0,3.0,15.0,670.0,804.0,2349.0,10.0,1.0,20.0,1.0,0.0,1.0,1.0
742,627.0,0.0,1.8,0.0,2.0,0.0,20.0,0.8,142.0,3.0,8.0,211.0,507.0,896.0,17.0,6.0,14.0,0.0,0.0,0.0,0.0
743,1723.0,1.0,1.0,0.0,1.0,1.0,7.0,0.6,126.0,3.0,17.0,384.0,1361.0,1213.0,5.0,0.0,16.0,1.0,1.0,1.0,1.0
744,1067.0,0.0,1.8,1.0,11.0,0.0,14.0,0.2,146.0,1.0,15.0,965.0,1009.0,966.0,5.0,0.0,13.0,0.0,0.0,1.0,0.0
745,1562.0,1.0,1.3,1.0,1.0,1.0,7.0,0.2,190.0,5.0,15.0,642.0,1533.0,2243.0,12.0,10.0,6.0,1.0,0.0,0.0,2.0
746,564.0,0.0,3.0,1.0,1.0,0.0,8.0,0.7,130.0,2.0,3.0,853.0,1737.0,2227.0,9.0,2.0,14.0,1.0,0.0,1.0,1.0
747,1007.0,1.0,2.9,1.0,5.0,1.0,21.0,0.8,185.0,8.0,12.0,479.0,831.0,1301.0,8.0,6.0,12.0,1.0,1.0,0.0,0.0
748,1205.0,0.0,0.5,1.0,3.0,0.0,12.0,0.6,175.0,4.0,6.0,573.0,614.0,860.0,14.0,1.0,14.0,1.0,0.0,1.0,0.0
749,730.0,0.0,1.5,0.0,9.0,0.0,9.0,0.7,122.0,4.0,15.0,1371.0,1677.0,2787.0,10.0,8.0,7.0,1.0,0.0,1.0,2.0
750,1579.0,1.0,0.5,1.0,0.0,0.0,5.0,0.2,88.0,7.0,9.0,1358.0,1739.0,3532.0,17.0,11.0,12.0,0.0,0.0,1.0,3.0
751,1184.0,1.0,1.0,1.0,12.0,0.0,44.0,0.5,116.0,5.0,11.0,,1470.0,1142.0,9.0,9.0,15.0,1.0,1.0,0.0,2.0
752,553.0,0.0,0.5,1.0,2.0,1.0,23.0,0.5,119.0,3.0,3.0,993.0,1517.0,2981.0,7.0,3.0,14.0,1.0,0.0,0.0,2.0
753,1368.0,1.0,1.6,1.0,4.0,0.0,9.0,0.1,115.0,7.0,7.0,843.0,1145.0,2941.0,13.0,12.0,17.0,0.0,1.0,0.0,3.0
754,1661.0,1.0,1.4,0.0,0.0,0.0,29.0,0.3,119.0,2.0,0.0,536.0,861.0,591.0,9.0,2.0,9.0,1.0,1.0,1.0,0.0
755,825.0,1.0,0.5,1.0,7.0,0.0,52.0,0.9,130.0,3.0,10.0,597.0,863.0,3534.0,10.0,4.0,6.0,0.0,1.0,0.0,3.0
756,1971.0,1.0,0.5,1.0,0.0,0.0,40.0,0.3,186.0,7.0,19.0,485.0,922.0,571.0,8.0,7.0,17.0,1.0,1.0,0.0,0.0
757,1712.0,1.0,0.9,1.0,2.0,0.0,23.0,1.0,155.0,7.0,19.0,155.0,663.0,1422.0,5.0,0.0,15.0,1.0,1.0,0.0,1.0
758,991.0,0.0,2.0,0.0,2.0,1.0,12.0,0.3,158.0,5.0,6.0,1209.0,1678.0,2014.0,11.0,9.0,10.0,1.0,0.0,0.0,2.0
759,1049.0,1.0,2.2,0.0,9.0,0.0,63.0,0.5,135.0,5.0,17.0,199.0,1077.0,1022.0,11.0,3.0,13.0,0.0,0.0,0.0,0.0
760,1608.0,0.0,1.8,1.0,7.0,0.0,28.0,0.4,183.0,2.0,13.0,1013.0,1158.0,489.0,15.0,11.0,8.0,0.0,0.0,1.0,0.0
761,1871.0,1.0,2.0,0.0,7.0,1.0,20.0,0.1,81.0,7.0,14.0,88.0,1682.0,2144.0,13.0,12.0,12.0,1.0,1.0,1.0,2.0
762,721.0,1.0,2.7,1.0,1.0,1.0,15.0,0.2,102.0,5.0,18.0,655.0,1255.0,3606.0,10.0,0.0,5.0,1.0,1.0,1.0,3.0
763,1208.0,0.0,2.9,0.0,5.0,1.0,16.0,1.0,175.0,1.0,19.0,691.0,1028.0,2201.0,17.0,16.0,12.0,1.0,0.0,0.0,1.0
764,,0.0,1.1,1.0,1.0,0.0,38.0,0.5,,4.0,4.0,102.0,,578.0,11.0,7.0,8.0,0.0,1.0,0.0,0.0
765,1758.0,1.0,0.5,0.0,11.0,1.0,13.0,0.6,190.0,8.0,14.0,762.0,1864.0,1897.0,6.0,2.0,15.0,1.0,0.0,0.0,2.0
766,1972.0,1.0,1.6,0.0,0.0,0.0,48.0,0.5,92.0,8.0,2.0,290.0,804.0,2872.0,7.0,2.0,11.0,1.0,0.0,1.0,3.0
767,1057.0,1.0,2.7,0.0,3.0,1.0,41.0,0.1,97.0,4.0,10.0,397.0,891.0,2033.0,16.0,9.0,2.0,1.0,1.0,0.0,1.0
768,1285.0,0.0,0.8,1.0,4.0,1.0,11.0,0.8,199.0,5.0,7.0,1791.0,1896.0,3966.0,17.0,15.0,2.0,1.0,1.0,1.0,3.0
769,1483.0,1.0,2.2,0.0,3.0,1.0,53.0,0.7,169.0,5.0,11.0,291.0,651.0,1744.0,6.0,3.0,10.0,1.0,0.0,0.0,1.0
770,1945.0,0.0,1.2,0.0,3.0,0.0,26.0,0.7,112.0,6.0,5.0,1064.0,1540.0,3322.0,18.0,7.0,20.0,0.0,0.0,1.0,3.0
771,600.0,1.0,1.8,0.0,9.0,1.0,6.0,0.8,199.0,2.0,15.0,486.0,1032.0,3495.0,17.0,4.0,7.0,1.0,1.0,0.0,2.0
772,1569.0,1.0,1.6,1.0,4.0,1.0,54.0,0.9,190.0,4.0,6.0,371.0,665.0,3905.0,6.0,2.0,4.0,1.0,0.0,0.0,3.0
773,856.0,1.0,1.1,1.0,14.0,1.0,19.0,0.7,125.0,6.0,19.0,1057.0,1931.0,650.0,17.0,0.0,10.0,1.0,0.0,1.0,0.0
774,1414.0,1.0,1.5,1.0,5.0,0.0,44.0,0.5,180.0,2.0,6.0,44.0,1118.0,3490.0,16.0,12.0,13.0,0.0,1.0,0.0,3.0
775,1312.0,0.0,0.5,1.0,0.0,1.0,28.0,0.8,163.0,2.0,0.0,1233.0,1854.0,1087.0,17.0,16.0,14.0,1.0,0.0,0.0,1.0
776,1265.0,0.0,1.5,0.0,7.0,0.0,49.0,0.7,182.0,5.0,16.0,690.0,836.0,1362.0,5.0,0.0,12.0,0.0,0.0,1.0,1.0
777,1628.0,0.0,0.5,0.0,5.0,1.0,33.0,0.9,101.0,6.0,8.0,412.0,643.0,3361.0,16.0,10.0,13.0,1.0,0.0,0.0,3.0
778,645.0,0.0,2.5,0.0,10.0,1.0,63.0,1.0,174.0,4.0,14.0,278.0,584.0,3615.0,18.0,8.0,13.0,1.0,0.0,1.0,2.0
779,977.0,1.0,1.1,1.0,2.0,0.0,57.0,0.6,181.0,6.0,7.0,63.0,566.0,1206.0,7.0,1.0,8.0,0.0,1.0,1.0,0.0
780,1231.0,0.0,2.0,0.0,9.0,0.0,22.0,0.4,165.0,4.0,6.0,1240.0,897.0,,,2.0,15.0,1.0,1.0,1.0,2.0
781,1702.0,1.0,2.3,0.0,12.0,1.0,52.0,0.5,145.0,2.0,15.0,1397.0,1491.0,2501.0,16.0,12.0,4.0,1.0,0.0,0.0,3.0
782,1786.0,0.0,0.5,0.0,9.0,1.0,58.0,0.7,161.0,7.0,10.0,231.0,1671.0,2764.0,9.0,3.0,7.0,1.0,1.0,1.0,3.0
783,926.0,1.0,0.8,0.0,6.0,1.0,59.0,0.8,161.0,7.0,14.0,84.0,793.0,256.0,18.0,7.0,2.0,1.0,0.0,1.0,0.0
784,1583.0,0.0,1.2,1.0,0.0,0.0,14.0,0.2,148.0,2.0,4.0,1171.0,1673.0,2498.0,13.0,6.0,8.0,0.0,0.0,1.0,2.0
785,1206.0,0.0,3.0,1.0,10.0,1.0,30.0,0.6,127.0,3.0,13.0,1581.0,1713.0,1825.0,7.0,1.0,4.0,1.0,0.0,1.0,2.0
786,1281.0,,2.0,0.0,2.0,1.0,61.0,0.8,159.0,4.0,,540.0,1174.0,3172.0,8.0,0.0,17.0,1.0,1.0,0.0,2.0
787,1130.0,0.0,1.8,1.0,0.0,0.0,27.0,0.9,101.0,1.0,8.0,1495.0,1579.0,315.0,14.0,5.0,11.0,1.0,1.0,0.0,0.0
788,1600.0,0.0,2.5,1.0,1.0,0.0,19.0,0.6,88.0,6.0,9.0,831.0,1713.0,1179.0,10.0,3.0,18.0,0.0,0.0,1.0,1.0
789,1755.0,1.0,1.3,0.0,0.0,1.0,24.0,0.1,134.0,7.0,2.0,286.0,1075.0,3937.0,8.0,1.0,7.0,1.0,0.0,1.0,3.0
790,1998.0,1.0,1.2,0.0,8.0,0.0,31.0,0.6,196.0,8.0,19.0,50.0,1356.0,2311.0,17.0,9.0,18.0,1.0,1.0,0.0,2.0
791,1745.0,0.0,2.9,0.0,0.0,1.0,3.0,0.9,105.0,3.0,0.0,426.0,1629.0,1308.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0
792,1646.0,1.0,2.3,0.0,8.0,1.0,41.0,0.2,185.0,2.0,10.0,1725.0,1932.0,3339.0,18.0,10.0,19.0,1.0,1.0,0.0,3.0
793,864.0,1.0,3.0,1.0,0.0,1.0,54.0,0.7,187.0,2.0,1.0,127.0,1670.0,3121.0,18.0,2.0,16.0,1.0,1.0,1.0,2.0
794,1802.0,1.0,1.2,1.0,8.0,0.0,27.0,0.5,116.0,5.0,16.0,453.0,963.0,1885.0,10.0,9.0,7.0,1.0,1.0,0.0,2.0
795,525.0,0.0,2.4,1.0,11.0,0.0,35.0,0.8,190.0,7.0,20.0,82.0,670.0,1609.0,16.0,11.0,3.0,0.0,0.0,0.0,0.0
796,1671.0,0.0,0.6,1.0,7.0,1.0,61.0,0.1,129.0,2.0,11.0,263.0,848.0,2336.0,10.0,4.0,7.0,1.0,0.0,0.0,2.0
797,815.0,0.0,2.0,1.0,4.0,0.0,51.0,0.3,85.0,6.0,12.0,982.0,1291.0,3469.0,5.0,4.0,6.0,1.0,0.0,1.0,3.0
798,1236.0,0.0,0.9,1.0,2.0,1.0,57.0,0.1,188.0,1.0,14.0,517.0,809.0,1406.0,14.0,12.0,20.0,1.0,0.0,1.0,0.0
799,600.0,0.0,0.5,0.0,1.0,0.0,48.0,0.8,191.0,3.0,7.0,501.0,1465.0,3393.0,12.0,7.0,8.0,1.0,0.0,0.0,2.0
800,686.0,1.0,2.7,1.0,0.0,0.0,36.0,0.1,194.0,4.0,1.0,64.0,745.0,1503.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0
801,875.0,0.0,0.7,0.0,2.0,0.0,23.0,0.1,110.0,7.0,7.0,300.0,1316.0,756.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0
802,630.0,0.0,2.0,0.0,9.0,1.0,14.0,0.5,180.0,8.0,13.0,66.0,1448.0,1212.0,12.0,8.0,12.0,1.0,0.0,0.0,0.0
803,1510.0,1.0,0.9,1.0,2.0,0.0,45.0,0.9,180.0,5.0,3.0,708.0,1752.0,3484.0,9.0,6.0,11.0,0.0,1.0,1.0,3.0
804,1747.0,0.0,0.5,0.0,4.0,0.0,13.0,0.7,185.0,6.0,12.0,800.0,873.0,3105.0,7.0,1.0,10.0,1.0,0.0,0.0,3.0
805,1156.0,1.0,1.2,1.0,0.0,1.0,50.0,0.8,159.0,2.0,0.0,322.0,547.0,470.0,7.0,0.0,15.0,1.0,1.0,0.0,0.0
806,1853.0,1.0,1.0,0.0,2.0,0.0,23.0,0.4,92.0,1.0,15.0,202.0,1951.0,2775.0,14.0,4.0,17.0,1.0,0.0,0.0,3.0
807,1317.0,0.0,1.8,1.0,2.0,0.0,43.0,0.5,113.0,5.0,3.0,179.0,613.0,3436.0,16.0,13.0,5.0,0.0,1.0,1.0,3.0
808,1661.0,0.0,1.9,1.0,5.0,0.0,23.0,1.0,172.0,5.0,10.0,846.0,1634.0,2676.0,12.0,6.0,11.0,0.0,1.0,1.0,3.0
809,1133.0,0.0,1.4,0.0,3.0,0.0,42.0,0.1,199.0,5.0,12.0,730.0,1543.0,1457.0,18.0,12.0,20.0,1.0,0.0,1.0,1.0
810,1807.0,1.0,2.1,0.0,2.0,0.0,49.0,0.8,125.0,1.0,10.0,337.0,1384.0,1906.0,17.0,13.0,13.0,0.0,1.0,1.0,2.0
811,1204.0,1.0,2.6,0.0,0.0,0.0,10.0,0.3,199.0,7.0,3.0,480.0,1482.0,1724.0,11.0,2.0,19.0,1.0,0.0,0.0,1.0
812,1562.0,1.0,0.7,0.0,0.0,0.0,55.0,0.1,140.0,8.0,1.0,1032.0,1776.0,2096.0,15.0,3.0,3.0,0.0,0.0,0.0,2.0
813,1349.0,1.0,2.1,1.0,3.0,0.0,46.0,0.9,134.0,6.0,12.0,212.0,623.0,2367.0,11.0,7.0,10.0,1.0,0.0,1.0,1.0
814,724.0,0.0,2.7,1.0,0.0,0.0,44.0,0.5,187.0,7.0,0.0,1273.0,1754.0,2311.0,7.0,6.0,7.0,1.0,0.0,0.0,2.0
815,764.0,0.0,1.0,1.0,9.0,1.0,45.0,0.5,124.0,8.0,11.0,52.0,539.0,1341.0,19.0,1.0,12.0,1.0,0.0,0.0,0.0
816,1977.0,0.0,1.3,1.0,2.0,0.0,31.0,0.4,173.0,8.0,6.0,1145.0,1356.0,2641.0,8.0,2.0,7.0,0.0,0.0,0.0,3.0
817,1332.0,0.0,1.3,1.0,5.0,1.0,7.0,0.8,168.0,7.0,19.0,846.0,855.0,2790.0,19.0,11.0,10.0,1.0,1.0,0.0,2.0
818,1753.0,0.0,0.7,0.0,4.0,0.0,40.0,0.6,191.0,4.0,11.0,1652.0,1983.0,1112.0,8.0,2.0,15.0,1.0,1.0,1.0,1.0
819,1721.0,1.0,0.5,1.0,4.0,1.0,33.0,0.5,128.0,4.0,5.0,871.0,1048.0,707.0,19.0,2.0,5.0,1.0,1.0,1.0,0.0
820,1159.0,0.0,1.5,0.0,3.0,0.0,36.0,0.4,104.0,4.0,8.0,717.0,1206.0,2115.0,8.0,7.0,18.0,0.0,0.0,0.0,2.0
821,1103.0,0.0,1.0,1.0,6.0,0.0,29.0,0.7,111.0,6.0,8.0,990.0,1486.0,1837.0,8.0,7.0,16.0,0.0,1.0,1.0,1.0
822,1992.0,1.0,1.6,0.0,5.0,1.0,57.0,1.0,100.0,2.0,15.0,1552.0,1596.0,606.0,9.0,3.0,4.0,1.0,1.0,1.0,1.0
823,834.0,,1.2,0.0,2.0,0.0,59.0,0.3,149.0,5.0,18.0,334.0,935.0,3850.0,14.0,7.0,16.0,0.0,1.0,0.0,3.0
824,1957.0,0.0,0.9,1.0,11.0,0.0,31.0,0.6,181.0,3.0,16.0,396.0,1732.0,3801.0,12.0,0.0,7.0,1.0,0.0,1.0,3.0
825,1172.0,1.0,2.1,1.0,4.0,0.0,41.0,0.1,95.0,3.0,7.0,1314.0,1884.0,1107.0,7.0,3.0,5.0,0.0,0.0,0.0,1.0
826,831.0,1.0,0.7,0.0,2.0,1.0,62.0,0.7,134.0,8.0,9.0,1482.0,1490.0,2573.0,16.0,12.0,18.0,1.0,0.0,1.0,2.0
827,823.0,1.0,2.7,1.0,13.0,0.0,60.0,0.5,148.0,8.0,19.0,822.0,1449.0,905.0,14.0,11.0,17.0,1.0,1.0,1.0,0.0
828,1656.0,0.0,1.0,0.0,5.0,1.0,34.0,0.1,166.0,3.0,7.0,880.0,1456.0,1629.0,15.0,12.0,14.0,1.0,1.0,0.0,1.0
829,1162.0,0.0,2.0,0.0,0.0,1.0,56.0,0.7,114.0,7.0,1.0,56.0,997.0,1652.0,5.0,0.0,20.0,1.0,0.0,0.0,1.0
830,955.0,0.0,0.5,1.0,4.0,0.0,43.0,0.9,143.0,5.0,8.0,1248.0,1511.0,1432.0,12.0,9.0,9.0,1.0,1.0,1.0,1.0
831,1604.0,1.0,1.7,0.0,2.0,0.0,33.0,1.0,191.0,8.0,5.0,134.0,939.0,916.0,13.0,10.0,12.0,0.0,1.0,1.0,0.0
832,987.0,1.0,2.3,0.0,9.0,0.0,17.0,0.8,124.0,7.0,17.0,887.0,1274.0,3885.0,11.0,0.0,14.0,1.0,1.0,0.0,3.0
833,1681.0,1.0,2.5,1.0,6.0,0.0,18.0,0.3,167.0,1.0,7.0,850.0,1005.0,2265.0,5.0,3.0,20.0,1.0,1.0,1.0,2.0
834,1697.0,1.0,0.7,0.0,1.0,1.0,34.0,0.1,95.0,1.0,3.0,236.0,1264.0,3701.0,15.0,9.0,8.0,1.0,1.0,0.0,3.0
835,1448.0,0.0,1.4,1.0,13.0,0.0,26.0,1.0,156.0,3.0,16.0,1792.0,1850.0,1175.0,12.0,9.0,6.0,0.0,1.0,0.0,1.0
836,1303.0,0.0,1.0,1.0,0.0,1.0,15.0,0.1,138.0,3.0,10.0,229.0,1604.0,2574.0,12.0,4.0,14.0,1.0,1.0,1.0,2.0
837,1619.0,1.0,0.9,0.0,3.0,0.0,20.0,0.9,117.0,6.0,9.0,813.0,1180.0,464.0,7.0,5.0,16.0,1.0,0.0,1.0,0.0
838,1062.0,0.0,0.5,0.0,3.0,1.0,39.0,0.9,124.0,4.0,4.0,571.0,817.0,1345.0,16.0,0.0,11.0,1.0,0.0,1.0,0.0
839,866.0,0.0,0.5,1.0,5.0,1.0,46.0,0.5,179.0,8.0,7.0,692.0,1686.0,3825.0,12.0,11.0,2.0,1.0,1.0,1.0,3.0
840,1991.0,0.0,2.8,0.0,3.0,1.0,15.0,0.1,181.0,1.0,13.0,298.0,1037.0,1861.0,8.0,5.0,17.0,1.0,1.0,1.0,1.0
841,1671.0,0.0,0.5,1.0,13.0,0.0,5.0,0.9,179.0,8.0,18.0,398.0,1263.0,815.0,16.0,6.0,10.0,1.0,1.0,1.0,0.0
842,1557.0,0.0,2.8,1.0,16.0,0.0,2.0,0.1,123.0,5.0,20.0,1107.0,1442.0,2690.0,18.0,16.0,9.0,0.0,0.0,1.0,3.0
843,1690.0,0.0,,0.0,,,41.0,1.0,126.0,6.0,4.0,1006.0,1356.0,,,6.0,7.0,,,1.0,0.0
844,1571.0,0.0,2.9,0.0,1.0,0.0,30.0,0.9,150.0,7.0,3.0,805.0,956.0,586.0,10.0,9.0,4.0,0.0,1.0,1.0,0.0
845,1054.0,1.0,1.8,1.0,3.0,1.0,40.0,0.8,196.0,7.0,10.0,27.0,774.0,2296.0,16.0,12.0,12.0,1.0,0.0,1.0,1.0
846,1979.0,1.0,2.9,1.0,0.0,1.0,19.0,1.0,176.0,3.0,9.0,1331.0,1532.0,411.0,8.0,2.0,2.0,1.0,1.0,1.0,0.0
847,710.0,1.0,0.5,0.0,6.0,0.0,32.0,0.8,151.0,5.0,9.0,485.0,857.0,1419.0,12.0,11.0,18.0,0.0,1.0,0.0,0.0
848,1461.0,0.0,2.4,1.0,3.0,1.0,40.0,0.5,141.0,7.0,4.0,1265.0,1298.0,3799.0,16.0,1.0,4.0,1.0,0.0,0.0,3.0
849,1219.0,0.0,1.6,1.0,5.0,0.0,4.0,0.3,169.0,6.0,7.0,1419.0,1698.0,1998.0,9.0,2.0,4.0,0.0,0.0,0.0,2.0
850,538.0,0.0,1.1,1.0,0.0,1.0,25.0,0.3,163.0,7.0,7.0,455.0,537.0,2215.0,9.0,3.0,17.0,1.0,1.0,1.0,1.0
851,1766.0,1.0,1.3,0.0,1.0,0.0,29.0,0.5,194.0,8.0,20.0,439.0,1306.0,2316.0,19.0,2.0,6.0,0.0,0.0,1.0,2.0
852,1708.0,1.0,2.4,1.0,18.0,1.0,49.0,0.1,109.0,1.0,19.0,233.0,517.0,3388.0,6.0,4.0,16.0,1.0,1.0,1.0,3.0
853,668.0,0.0,2.3,0.0,2.0,1.0,48.0,0.3,114.0,1.0,19.0,195.0,1292.0,1201.0,14.0,12.0,4.0,1.0,1.0,0.0,0.0
854,1163.0,1.0,2.1,0.0,,0.0,20.0,1.0,109.0,7.0,14.0,656.0,1645.0,2226.0,17.0,7.0,10.0,1.0,1.0,0.0,3.0
855,1061.0,1.0,2.1,0.0,3.0,1.0,52.0,0.1,109.0,7.0,4.0,138.0,1330.0,999.0,16.0,12.0,9.0,1.0,1.0,0.0,0.0
856,1163.0,0.0,2.8,1.0,0.0,0.0,49.0,0.6,155.0,2.0,0.0,520.0,754.0,2768.0,19.0,2.0,12.0,0.0,0.0,1.0,2.0
857,912.0,0.0,0.7,0.0,3.0,0.0,47.0,0.9,182.0,3.0,6.0,724.0,794.0,1321.0,7.0,2.0,6.0,0.0,1.0,1.0,0.0
858,1664.0,1.0,2.9,1.0,9.0,1.0,15.0,0.5,177.0,7.0,19.0,1178.0,1929.0,1968.0,12.0,7.0,9.0,1.0,0.0,0.0,2.0
859,1603.0,1.0,0.5,1.0,1.0,1.0,17.0,0.5,114.0,2.0,8.0,430.0,1207.0,1637.0,17.0,3.0,11.0,1.0,0.0,1.0,1.0
860,696.0,0.0,0.5,0.0,6.0,0.0,51.0,0.3,197.0,3.0,8.0,649.0,907.0,2630.0,18.0,8.0,9.0,0.0,0.0,1.0,1.0
861,862.0,1.0,0.8,1.0,3.0,0.0,23.0,0.4,165.0,2.0,15.0,793.0,1758.0,278.0,16.0,3.0,11.0,0.0,0.0,1.0,0.0
862,1195.0,1.0,2.8,0.0,1.0,1.0,20.0,0.8,110.0,2.0,14.0,1580.0,1652.0,504.0,9.0,3.0,12.0,1.0,1.0,0.0,0.0
863,576.0,0.0,0.8,0.0,0.0,1.0,27.0,0.1,121.0,2.0,4.0,757.0,1518.0,1519.0,18.0,6.0,8.0,1.0,0.0,1.0,1.0
864,1549.0,1.0,1.5,1.0,0.0,1.0,27.0,0.4,113.0,5.0,7.0,632.0,1162.0,436.0,10.0,8.0,11.0,1.0,0.0,0.0,0.0
865,1849.0,1.0,2.3,0.0,7.0,1.0,15.0,0.4,144.0,5.0,19.0,606.0,1123.0,3447.0,14.0,11.0,19.0,1.0,0.0,1.0,3.0
866,1048.0,1.0,1.5,0.0,2.0,1.0,29.0,1.0,182.0,1.0,4.0,29.0,1670.0,2146.0,11.0,10.0,2.0,1.0,0.0,0.0,1.0
867,1790.0,1.0,2.3,1.0,3.0,1.0,49.0,0.5,100.0,3.0,11.0,396.0,1980.0,3568.0,6.0,2.0,18.0,1.0,0.0,1.0,3.0
868,1004.0,0.0,1.6,1.0,0.0,1.0,30.0,1.0,160.0,8.0,1.0,62.0,581.0,1012.0,7.0,4.0,13.0,1.0,1.0,1.0,0.0
869,1197.0,0.0,1.3,0.0,3.0,1.0,20.0,0.5,149.0,6.0,7.0,649.0,1629.0,1797.0,19.0,5.0,4.0,1.0,1.0,1.0,1.0
870,794.0,1.0,0.5,1.0,0.0,1.0,2.0,0.8,106.0,6.0,14.0,1222.0,1890.0,668.0,13.0,4.0,19.0,1.0,1.0,0.0,0.0
871,1362.0,1.0,2.9,0.0,0.0,0.0,47.0,0.5,186.0,6.0,4.0,600.0,1042.0,3629.0,19.0,17.0,5.0,0.0,1.0,1.0,3.0
872,712.0,0.0,0.5,0.0,6.0,0.0,27.0,0.5,86.0,2.0,11.0,1245.0,1309.0,2001.0,11.0,10.0,12.0,1.0,1.0,1.0,1.0
873,818.0,0.0,0.5,1.0,2.0,1.0,23.0,0.2,192.0,5.0,17.0,586.0,1552.0,2518.0,19.0,12.0,3.0,1.0,1.0,0.0,2.0
874,598.0,1.0,0.8,1.0,8.0,1.0,62.0,0.1,117.0,8.0,9.0,118.0,764.0,3066.0,11.0,2.0,19.0,1.0,1.0,0.0,2.0
875,1742.0,1.0,0.5,1.0,5.0,1.0,43.0,0.9,176.0,3.0,7.0,356.0,1407.0,1921.0,9.0,2.0,3.0,1.0,1.0,0.0,2.0
876,1018.0,1.0,0.7,1.0,7.0,0.0,63.0,0.1,155.0,5.0,18.0,856.0,883.0,3048.0,10.0,3.0,2.0,0.0,0.0,1.0,2.0
877,1456.0,1.0,0.5,1.0,7.0,0.0,7.0,0.4,105.0,5.0,12.0,823.0,1104.0,1587.0,6.0,5.0,20.0,1.0,0.0,1.0,1.0
878,1188.0,1.0,1.5,1.0,0.0,0.0,54.0,0.3,198.0,6.0,2.0,1150.0,1469.0,485.0,12.0,7.0,7.0,0.0,1.0,0.0,0.0
879,1698.0,0.0,2.8,0.0,10.0,1.0,7.0,0.8,131.0,8.0,12.0,26.0,508.0,2992.0,15.0,3.0,17.0,1.0,1.0,0.0,2.0
880,1591.0,1.0,2.2,1.0,4.0,1.0,52.0,1.0,161.0,3.0,16.0,548.0,1641.0,282.0,10.0,9.0,14.0,1.0,1.0,1.0,0.0
881,1108.0,1.0,2.9,0.0,10.0,0.0,52.0,0.1,183.0,2.0,12.0,130.0,1706.0,3264.0,16.0,1.0,13.0,0.0,1.0,1.0,3.0
882,518.0,0.0,0.8,1.0,0.0,0.0,3.0,0.1,178.0,7.0,1.0,437.0,1947.0,2832.0,5.0,0.0,8.0,1.0,0.0,1.0,2.0
883,1348.0,0.0,1.3,0.0,0.0,0.0,43.0,0.4,116.0,5.0,6.0,204.0,501.0,3914.0,10.0,3.0,8.0,1.0,0.0,1.0,3.0
884,1398.0,0.0,1.6,1.0,8.0,1.0,26.0,0.8,150.0,1.0,12.0,755.0,1284.0,3488.0,14.0,3.0,11.0,1.0,1.0,0.0,3.0
885,834.0,0.0,0.5,0.0,2.0,1.0,27.0,0.2,123.0,1.0,16.0,1421.0,1463.0,1591.0,11.0,9.0,20.0,1.0,1.0,0.0,1.0
886,503.0,1.0,1.8,1.0,1.0,1.0,13.0,0.7,131.0,1.0,4.0,1495.0,1688.0,3117.0,19.0,6.0,9.0,1.0,0.0,1.0,3.0
887,1278.0,1.0,1.0,0.0,7.0,1.0,24.0,0.8,170.0,3.0,16.0,1352.0,1775.0,3141.0,6.0,2.0,11.0,1.0,1.0,1.0,3.0
888,890.0,1.0,2.2,1.0,4.0,0.0,44.0,0.5,198.0,8.0,13.0,1074.0,1873.0,751.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0
889,1935.0,0.0,0.5,0.0,0.0,1.0,29.0,0.6,124.0,5.0,9.0,806.0,860.0,455.0,9.0,2.0,6.0,1.0,0.0,1.0,0.0
890,1394.0,1.0,0.9,1.0,10.0,1.0,62.0,0.3,175.0,5.0,13.0,1010.0,1565.0,473.0,11.0,1.0,20.0,1.0,1.0,0.0,0.0
891,877.0,0.0,1.5,1.0,0.0,1.0,17.0,0.1,195.0,7.0,0.0,1064.0,1985.0,2004.0,11.0,8.0,9.0,1.0,1.0,1.0,1.0
892,1342.0,0.0,1.0,0.0,0.0,1.0,31.0,0.6,86.0,7.0,1.0,991.0,1638.0,2746.0,15.0,5.0,10.0,1.0,1.0,0.0,3.0
893,609.0,1.0,0.5,0.0,4.0,1.0,10.0,0.1,81.0,6.0,6.0,113.0,1524.0,1905.0,16.0,3.0,18.0,1.0,1.0,1.0,1.0
894,1504.0,0.0,1.5,0.0,12.0,1.0,34.0,0.7,142.0,8.0,15.0,507.0,973.0,2806.0,7.0,2.0,7.0,1.0,0.0,1.0,2.0
895,717.0,1.0,0.5,1.0,4.0,0.0,10.0,0.6,198.0,1.0,5.0,217.0,1106.0,688.0,10.0,7.0,15.0,0.0,1.0,0.0,0.0
896,1597.0,0.0,2.3,0.0,11.0,0.0,34.0,0.4,89.0,1.0,14.0,64.0,1667.0,934.0,16.0,10.0,9.0,0.0,1.0,0.0,0.0
897,936.0,0.0,0.5,1.0,14.0,1.0,14.0,0.1,164.0,3.0,17.0,150.0,1677.0,3761.0,13.0,1.0,12.0,1.0,0.0,0.0,3.0
